latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover,inside_us
46.25,-85.75,0.88575,1.0,1.0,0.543,1.0,True
46.25,-85.25,0.88775,1.0,1.0,0.551,1.0,True
46.25,-84.75,0.7835,0.9470000000000001,0.8,0.24,1.0,True
46.25,-84.25,0.7755000000000001,1.0,1.0,0.102,1.0,True
46.25,-70.25,1.0,1.0,1.0,1.0,1.0,True
46.25,-69.75,1.0,1.0,1.0,1.0,1.0,True
46.25,-69.25,0.9352499999999999,0.9844999999999999,1.0,0.772,1.0,True
46.25,-68.75,0.79325,0.8285,1.0,0.516,1.0,True
46.25,-68.25,0.67125,0.746,1.0,0.193,1.0,True
45.75,-123.75,0.743,0.986,1.0,0.0,1.0,True
45.75,-123.25,0.7215,0.9430000000000001,0.8,0.0,1.0,True
45.75,-122.75,0.57075,0.6415,0.0,0.0,1.0,True
45.75,-122.25,0.629,0.758,0.6000000000000001,0.0,1.0,True
45.75,-121.75,0.73725,0.9744999999999999,1.0,0.0,1.0,True
45.75,-121.25,0.56975,0.6395,0.0,0.0,1.0,True
45.75,-120.75,0.32575,0.2655,0.0,0.0,0.772,True
45.75,-120.25,0.25,0.0,0.0,0.0,1.0,True
45.75,-119.75,0.051250000000000004,0.0335,0.0,0.0,0.138,True
45.75,-119.25,0.26575000000000004,0.262,0.0,0.0,0.539,True
45.75,-118.75,0.2225,0.2185,0.0,0.0,0.453,True
45.75,-118.25,0.27649999999999997,0.118,0.0,0.0,0.87,True
45.75,-117.75,0.5952500000000001,0.677,0.8,0.043,0.984,True
45.75,-117.25,0.63375,0.7675000000000001,0.0,0.0,1.0,True
45.75,-116.75,0.35250000000000004,0.266,0.0,0.016,0.862,True
45.75,-116.25,0.443,0.386,0.0,0.0,1.0,True
45.75,-115.75,0.5117499999999999,0.5235,0.0,0.0,1.0,True
45.75,-115.25,0.6015,0.6930000000000001,1.0,0.02,1.0,True
45.75,-114.75,0.3395,0.179,0.0,0.0,1.0,True
45.75,-114.25,0.46275,0.35050000000000003,0.0,0.15,1.0,True
45.75,-113.75,0.44375,0.3875,0.0,0.0,1.0,True
45.75,-113.25,0.5640000000000001,0.4745,0.2,0.307,1.0,True
45.75,-112.75,0.39575000000000005,0.2445,0.2,0.094,1.0,True
45.75,-112.25,0.21375,0.014,0.0,0.0,0.827,True
45.75,-111.75,0.0945,0.0,0.0,0.0,0.378,True
45.75,-111.25,0.01875,0.0,0.0,0.0,0.075,True
45.75,-110.75,0.5265,0.573,0.4,0.157,0.803,True
45.75,-110.25,0.179,0.057,0.0,0.0,0.602,True
45.75,-109.75,0.10625,0.0355,0.0,0.0,0.354,True
45.75,-109.25,0.40075,0.376,0.0,0.016,0.835,True
45.75,-108.75,0.493,0.486,0.4,0.0,1.0,True
45.75,-108.25,0.373,0.246,0.0,0.0,1.0,True
45.75,-107.75,0.4145,0.329,0.0,0.0,1.0,True
45.75,-107.25,0.45575,0.40950000000000003,0.0,0.004,1.0,True
45.75,-106.75,0.24475000000000002,0.17099999999999999,0.0,0.102,0.535,True
45.75,-106.25,0.45949999999999996,0.419,0.0,0.0,1.0,True
45.75,-105.75,0.54525,0.5549999999999999,0.0,0.071,1.0,True
45.75,-105.25,0.6405,0.7615000000000001,0.0,0.039,1.0,True
45.75,-104.75,0.54225,0.5845,0.0,0.0,1.0,True
45.75,-104.25,0.6002500000000001,0.7005,0.0,0.0,1.0,True
45.75,-103.75,0.60525,0.7105,0.6000000000000001,0.0,1.0,True
45.75,-103.25,0.60625,0.7165,0.8,0.0,0.992,True
45.75,-102.75,0.64375,0.7875,0.0,0.0,1.0,True
45.75,-102.25,0.7725,0.866,0.8,0.358,1.0,True
45.75,-101.75,0.48124999999999996,0.4625,0.0,0.0,1.0,True
45.75,-101.25,0.51675,0.5335,0.0,0.0,1.0,True
45.75,-100.75,0.55025,0.6005,0.0,0.0,1.0,True
45.75,-100.25,0.5955,0.6005,0.2,0.378,0.803,True
45.75,-99.75,0.5,0.508,0.0,0.0,0.984,True
45.75,-99.25,0.67425,0.6655,0.2,0.366,1.0,True
45.75,-98.75,0.66725,0.62,0.4,0.429,1.0,True
45.75,-98.25,0.312,0.14750000000000002,0.0,0.0,0.953,True
45.75,-97.75,0.35625,0.195,0.0,0.035,1.0,True
45.75,-97.25,0.39749999999999996,0.295,0.0,0.0,1.0,True
45.75,-96.75,0.377,0.254,0.0,0.0,1.0,True
45.75,-96.25,0.3315,0.163,0.0,0.0,1.0,True
45.75,-95.75,0.44975,0.4055,0.0,0.0,0.988,True
45.75,-95.25,0.313,0.126,0.0,0.0,1.0,True
45.75,-94.75,0.34925,0.1985,0.0,0.0,1.0,True
45.75,-94.25,0.39075,0.2815,0.0,0.0,1.0,True
45.75,-93.75,0.45275,0.4055,0.0,0.0,1.0,True
45.75,-93.25,0.5,0.5,0.0,0.0,1.0,True
45.75,-92.75,0.32475,0.1495,0.0,0.0,1.0,True
45.75,-92.25,0.31675,0.1315,0.0,0.004,1.0,True
45.75,-91.75,0.27275,0.0455,0.0,0.0,1.0,True
45.75,-91.25,0.437,0.313,0.2,0.122,1.0,True
45.75,-90.75,0.501,0.502,0.0,0.0,1.0,True
45.75,-90.25,0.761,0.886,1.0,0.272,1.0,True
45.75,-89.75,0.8967499999999999,0.9764999999999999,1.0,0.634,1.0,True
45.75,-89.25,0.863,0.929,1.0,0.594,1.0,True
45.75,-88.75,0.744,0.9565,1.0,0.063,1.0,True
45.75,-88.25,0.6535,0.752,1.0,0.11,1.0,True
45.75,-87.75,0.694,0.888,1.0,0.0,1.0,True
45.75,-87.25,0.54225,0.5845,0.0,0.0,1.0,True
45.75,-84.75,0.76875,1.0,1.0,0.075,1.0,True
45.75,-70.25,1.0,1.0,1.0,1.0,1.0,True
45.75,-69.75,1.0,1.0,1.0,1.0,1.0,True
45.75,-69.25,1.0,1.0,1.0,1.0,1.0,True
45.75,-68.75,1.0,1.0,1.0,1.0,1.0,True
45.75,-68.25,0.9095,0.9665,1.0,0.705,1.0,True
45.25,-123.75,0.746,0.992,1.0,0.0,1.0,True
45.25,-123.25,0.54625,0.5925,0.0,0.0,1.0,True
45.25,-122.75,0.47450000000000003,0.449,0.0,0.0,1.0,True
45.25,-122.25,0.7235,0.9470000000000001,1.0,0.0,1.0,True
45.25,-121.75,0.7185,0.923,1.0,0.028,1.0,True
45.25,-121.25,0.46075,0.506,0.0,0.0,0.831,True
45.25,-120.75,0.361,0.2655,0.0,0.0,0.913,True
45.25,-120.25,0.07075000000000001,0.0155,0.0,0.0,0.252,True
45.25,-119.75,0.20175,0.0825,0.0,0.0,0.642,True
45.25,-119.25,0.41825,0.372,0.0,0.0,0.929,True
45.25,-118.75,0.41025,0.3935,0.0,0.0,0.854,True
45.25,-118.25,0.505,0.51,0.0,0.0,1.0,True
45.25,-117.75,0.5157499999999999,0.5315000000000001,0.0,0.0,1.0,True
45.25,-117.25,0.46275,0.384,0.0,0.083,1.0,True
45.25,-116.75,0.5599999999999999,0.61,0.0,0.02,1.0,True
45.25,-116.25,0.425,0.3265,0.0,0.059,0.988,True
45.25,-115.75,0.5235,0.4645,0.0,0.165,1.0,True
45.25,-115.25,0.378,0.191,0.0,0.13,1.0,True
45.25,-114.75,0.36524999999999996,0.197,0.0,0.067,1.0,True
45.25,-114.25,0.46349999999999997,0.4055,0.0,0.043,1.0,True
45.25,-113.75,0.45,0.394,0.0,0.012,1.0,True
45.25,-113.25,0.5375,0.575,0.0,0.0,1.0,True
45.25,-112.75,0.306,0.112,0.0,0.0,1.0,True
45.25,-112.25,0.32675,0.295,0.2,0.0,0.717,True
45.25,-111.75,0.353,0.2025,0.0,0.035,0.972,True
45.25,-111.25,0.63675,0.673,0.8,0.232,0.969,True
45.25,-110.75,0.35350000000000004,0.323,0.0,0.122,0.646,True
45.25,-110.25,0.511,0.4925,0.0,0.071,0.988,True
45.25,-109.75,0.4775,0.44299999999999995,0.4,0.024,1.0,True
45.25,-109.25,0.56,0.5985,0.0,0.043,1.0,True
45.25,-108.75,0.385,0.27,0.0,0.0,1.0,True
45.25,-108.25,0.5720000000000001,0.577,0.0,0.134,1.0,True
45.25,-107.75,0.6065,0.6990000000000001,0.6000000000000001,0.028,1.0,True
45.25,-107.25,0.53725,0.5295,0.0,0.106,0.984,True
45.25,-106.75,0.32099999999999995,0.14200000000000002,0.0,0.0,1.0,True
45.25,-106.25,0.44475,0.3895,0.0,0.0,1.0,True
45.25,-105.75,0.76475,0.9035,0.8,0.252,1.0,True
45.25,-105.25,0.5097499999999999,0.4525,0.4,0.134,1.0,True
45.25,-104.75,0.52375,0.51,0.4,0.075,1.0,True
45.25,-104.25,0.46950000000000003,0.439,0.0,0.0,1.0,True
45.25,-103.75,0.6675,0.835,0.0,0.0,1.0,True
45.25,-103.25,0.6857500000000001,0.665,0.6000000000000001,0.413,1.0,True
45.25,-102.75,0.40750000000000003,0.315,0.0,0.0,1.0,True
45.25,-102.25,0.4635,0.604,0.6000000000000001,0.0,0.646,True
45.25,-101.75,0.5217499999999999,0.5435,0.0,0.0,1.0,True
45.25,-101.25,0.511,0.528,0.4,0.0,0.988,True
45.25,-100.75,0.41425,0.3285,0.0,0.0,1.0,True
45.25,-100.25,0.44175000000000003,0.364,0.0,0.102,0.937,True
45.25,-99.75,0.502,0.47850000000000004,0.0,0.157,0.894,True
45.25,-99.25,0.41025,0.3205,0.2,0.0,1.0,True
45.25,-98.75,0.372,0.244,0.0,0.0,1.0,True
45.25,-98.25,0.5,0.5,0.0,0.0,1.0,True
45.25,-97.75,0.50675,0.5135000000000001,0.0,0.0,1.0,True
45.25,-97.25,0.33875,0.201,0.0,0.0,0.953,True
45.25,-96.75,0.4735,0.44699999999999995,0.0,0.0,1.0,True
45.25,-96.25,0.54725,0.5885,0.0,0.012,1.0,True
45.25,-95.75,0.254,0.008,0.0,0.0,1.0,True
45.25,-95.25,0.26175,0.0315,0.0,0.0,0.984,True
45.25,-94.75,0.254,0.008,0.0,0.0,1.0,True
45.25,-94.25,0.312,0.124,0.0,0.0,1.0,True
45.25,-93.75,0.25,0.0,0.0,0.0,1.0,True
45.25,-93.25,0.251,0.002,0.0,0.0,1.0,True
45.25,-92.75,0.258,0.016,0.0,0.0,1.0,True
45.25,-92.25,0.2745,0.049,0.0,0.0,1.0,True
45.25,-91.75,0.35625,0.2125,0.0,0.0,1.0,True
45.25,-91.25,0.435,0.37,0.0,0.0,1.0,True
45.25,-90.75,0.5955,0.6910000000000001,1.0,0.0,1.0,True
45.25,-90.25,0.82175,1.0,1.0,0.287,1.0,True
45.25,-89.75,1.0,1.0,1.0,1.0,1.0,True
45.25,-89.25,0.9645,1.0,1.0,0.858,1.0,True
45.25,-88.75,0.88175,0.8955,0.6000000000000001,0.736,1.0,True
45.25,-88.25,0.9430000000000001,1.0,1.0,0.772,1.0,True
45.25,-87.75,0.85225,0.9565,1.0,0.496,1.0,True
45.25,-85.25,0.8109999999999999,1.0,1.0,0.244,1.0,True
45.25,-84.75,0.82875,1.0,1.0,0.315,1.0,True
45.25,-84.25,0.8435,1.0,1.0,0.374,1.0,True
45.25,-83.75,0.76,0.9824999999999999,1.0,0.075,1.0,True
45.25,-71.25,1.0,1.0,1.0,1.0,1.0,True
45.25,-70.75,1.0,1.0,1.0,1.0,1.0,True
45.25,-70.25,1.0,1.0,1.0,1.0,1.0,True
45.25,-69.75,0.997,1.0,1.0,0.988,1.0,True
45.25,-69.25,1.0,1.0,1.0,1.0,1.0,True
45.25,-68.75,0.995,1.0,1.0,0.98,1.0,True
45.25,-68.25,1.0,1.0,1.0,1.0,1.0,True
45.25,-67.75,0.994,1.0,1.0,0.976,1.0,True
44.75,-123.75,0.5885,0.677,0.0,0.0,1.0,True
44.75,-123.25,0.5502499999999999,0.6005,0.0,0.0,1.0,True
44.75,-122.75,0.7185,0.937,1.0,0.0,1.0,True
44.75,-122.25,0.6585,0.817,1.0,0.0,1.0,True
44.75,-121.75,0.7797499999999999,0.7975,0.4,0.524,1.0,True
44.75,-121.25,0.5305,0.6575,0.6000000000000001,0.0,0.807,True
44.75,-120.75,0.35525,0.242,0.0,0.0,0.937,True
44.75,-120.25,0.17725,0.0395,0.0,0.0,0.63,True
44.75,-119.75,0.23725,0.116,0.0,0.0,0.717,True
44.75,-119.25,0.5315,0.563,0.0,0.0,1.0,True
44.75,-118.75,0.433,0.33849999999999997,0.0,0.055,1.0,True
44.75,-118.25,0.79225,0.986,1.0,0.197,1.0,True
44.75,-117.75,0.48225,0.4645,0.0,0.0,1.0,True
44.75,-117.25,0.44475,0.3975,0.0,0.0,0.984,True
44.75,-116.75,0.562,0.565,0.8,0.142,0.976,True
44.75,-116.25,0.43000000000000005,0.374,0.2,0.063,0.909,True
44.75,-115.75,0.4635,0.41700000000000004,0.0,0.028,0.992,True
44.75,-115.25,0.56,0.51,0.2,0.22,1.0,True
44.75,-114.75,0.43775000000000003,0.35600000000000004,0.0,0.039,1.0,True
44.75,-114.25,0.50025,0.459,0.4,0.083,1.0,True
44.75,-113.75,0.56775,0.492,0.4,0.291,0.996,True
44.75,-113.25,0.60825,0.5690000000000001,0.2,0.295,1.0,True
44.75,-112.75,0.41725,0.34450000000000003,0.0,0.0,0.98,True
44.75,-112.25,0.44999999999999996,0.4255,0.0,0.0,0.949,True
44.75,-111.75,0.5720000000000001,0.6085,0.0,0.071,1.0,True
44.75,-111.25,0.617,0.744,0.8,0.051,0.929,True
44.75,-110.75,0.2895,0.264,0.0,0.012,0.618,True
44.75,-110.25,0.502,0.53,0.0,0.102,0.846,True
44.75,-109.75,0.39375,0.258,0.0,0.059,1.0,True
44.75,-109.25,0.19375,0.23199999999999998,0.0,0.016,0.295,True
44.75,-108.75,0.5355,0.52,0.2,0.311,0.791,True
44.75,-108.25,0.385,0.27,0.0,0.0,1.0,True
44.75,-107.75,0.43000000000000005,0.3795,0.0,0.0,0.961,True
44.75,-107.25,0.73125,0.7125,0.6000000000000001,0.551,0.949,True
44.75,-106.75,0.553,0.606,0.0,0.0,1.0,True
44.75,-106.25,0.63675,0.7735000000000001,1.0,0.0,1.0,True
44.75,-105.75,0.6495,0.5845,0.4,0.429,1.0,True
44.75,-105.25,0.5285,0.502,0.4,0.11,1.0,True
44.75,-104.75,0.43100000000000005,0.3265,0.0,0.071,1.0,True
44.75,-104.25,0.45099999999999996,0.402,0.0,0.0,1.0,True
44.75,-103.75,0.4585,0.41700000000000004,0.0,0.0,1.0,True
44.75,-103.25,0.4615,0.4685,0.0,0.0,0.909,True
44.75,-102.75,0.65725,0.8029999999999999,0.8,0.051,0.972,True
44.75,-102.25,0.49,0.5509999999999999,0.0,0.0,0.858,True
44.75,-101.75,0.26275,0.0985,0.0,0.0,0.854,True
44.75,-101.25,0.28250000000000003,0.13,0.0,0.0,0.87,True
44.75,-100.75,0.3975,0.382,0.0,0.157,0.669,True
44.75,-100.25,0.40049999999999997,0.4505,0.6000000000000001,0.067,0.634,True
44.75,-99.75,0.54525,0.5335000000000001,0.8,0.161,0.953,True
44.75,-99.25,0.6072500000000001,0.7145,1.0,0.0,1.0,True
44.75,-98.75,0.60225,0.7045,1.0,0.0,1.0,True
44.75,-98.25,0.40449999999999997,0.309,0.0,0.0,1.0,True
44.75,-97.75,0.5257499999999999,0.5475,0.0,0.008,1.0,True
44.75,-97.25,0.29325,0.067,0.0,0.039,1.0,True
44.75,-96.75,0.317,0.134,0.0,0.0,1.0,True
44.75,-96.25,0.29125,0.0825,0.0,0.0,1.0,True
44.75,-95.75,0.25,0.0,0.0,0.0,1.0,True
44.75,-95.25,0.34425,0.1885,0.0,0.0,1.0,True
44.75,-94.75,0.35425,0.20850000000000002,0.0,0.0,1.0,True
44.75,-94.25,0.32075,0.1435,0.0,0.0,0.996,True
44.75,-93.75,0.25875,0.0175,0.0,0.0,1.0,True
44.75,-93.25,0.256,0.012,0.0,0.0,1.0,True
44.75,-92.75,0.3425,0.185,0.0,0.0,1.0,True
44.75,-92.25,0.44375,0.3875,0.0,0.0,1.0,True
44.75,-91.75,0.47250000000000003,0.445,0.0,0.0,1.0,True
44.75,-91.25,0.73825,0.9764999999999999,1.0,0.0,1.0,True
44.75,-90.75,0.75,1.0,1.0,0.0,1.0,True
44.75,-90.25,1.0,1.0,1.0,1.0,1.0,True
44.75,-89.75,0.8612500000000001,1.0,1.0,0.445,1.0,True
44.75,-89.25,0.91725,1.0,1.0,0.669,1.0,True
44.75,-88.75,0.91825,1.0,1.0,0.673,1.0,True
44.75,-88.25,0.98925,0.994,0.8,0.969,1.0,True
44.75,-85.75,0.85625,1.0,1.0,0.425,1.0,True
44.75,-85.25,0.82475,1.0,1.0,0.299,1.0,True
44.75,-84.75,0.83175,1.0,1.0,0.327,1.0,True
44.75,-84.25,0.95675,1.0,1.0,0.827,1.0,True
44.75,-83.75,0.94775,1.0,1.0,0.791,1.0,True
44.75,-75.25,0.98625,1.0,1.0,0.945,1.0,True
44.75,-74.75,0.79925,1.0,1.0,0.197,1.0,True
44.75,-74.25,1.0,1.0,1.0,1.0,1.0,True
44.75,-73.75,0.997,1.0,1.0,0.988,1.0,True
44.75,-73.25,1.0,1.0,1.0,1.0,1.0,True
44.75,-72.75,1.0,1.0,1.0,1.0,1.0,True
44.75,-72.25,1.0,1.0,1.0,1.0,1.0,True
44.75,-71.75,1.0,1.0,1.0,1.0,1.0,True
44.75,-71.25,1.0,1.0,1.0,1.0,1.0,True
44.75,-70.75,0.938,1.0,1.0,0.752,1.0,True
44.75,-70.25,0.99225,1.0,1.0,0.969,1.0,True
44.75,-69.75,1.0,1.0,1.0,1.0,1.0,True
44.75,-69.25,0.98625,1.0,1.0,0.945,1.0,True
44.75,-68.75,1.0,1.0,1.0,1.0,1.0,True
44.75,-68.25,0.98825,1.0,1.0,0.953,1.0,True
44.75,-67.75,0.94975,1.0,1.0,0.799,1.0,True
44.75,-67.25,0.8907499999999999,0.992,1.0,0.579,1.0,True
44.25,-123.75,0.5915,0.683,0.6000000000000001,0.0,1.0,True
44.25,-123.25,0.67225,0.8445,1.0,0.0,1.0,True
44.25,-122.75,0.66225,0.8245,0.0,0.0,1.0,True
44.25,-122.25,0.6357499999999999,0.7715,0.0,0.0,1.0,True
44.25,-121.75,0.74225,0.884,1.0,0.201,1.0,True
44.25,-121.25,0.35125,0.3365,0.0,0.0,0.732,True
44.25,-120.75,0.2865,0.0885,0.0,0.0,0.969,True
44.25,-120.25,0.60225,0.7045,1.0,0.0,1.0,True
44.25,-119.75,0.52175,0.563,0.8,0.0,0.961,True
44.25,-119.25,0.5,0.5,0.0,0.0,1.0,True
44.25,-118.75,0.43499999999999994,0.435,0.0,0.0,0.87,True
44.25,-118.25,0.88275,0.988,1.0,0.555,1.0,True
44.25,-117.75,0.5255,0.551,0.0,0.0,1.0,True
44.25,-117.25,0.42325,0.34650000000000003,0.2,0.0,1.0,True
44.25,-116.75,0.627,0.754,0.0,0.0,1.0,True
44.25,-116.25,0.43025,0.36050000000000004,0.0,0.0,1.0,True
44.25,-115.75,0.65075,0.6655,0.2,0.272,1.0,True
44.25,-115.25,0.4035,0.29300000000000004,0.0,0.028,1.0,True
44.25,-114.75,0.6435,0.675,0.6000000000000001,0.224,1.0,True
44.25,-114.25,0.34524999999999995,0.175,0.0,0.031,1.0,True
44.25,-113.75,0.558,0.5905,0.0,0.051,1.0,True
44.25,-113.25,0.626,0.6595,1.0,0.185,1.0,True
44.25,-112.75,0.7637499999999999,0.7855,0.4,0.484,1.0,True
44.25,-112.25,0.48624999999999996,0.4725,0.0,0.0,1.0,True
44.25,-111.75,0.5985,0.6655,1.0,0.063,1.0,True
44.25,-111.25,0.563,0.626,0.0,0.0,1.0,True
44.25,-110.75,0.39175,0.28350000000000003,0.0,0.0,1.0,True
44.25,-110.25,0.33275,0.1655,0.0,0.0,1.0,True
44.25,-109.75,0.40249999999999997,0.376,0.0,0.0,0.858,True
44.25,-109.25,0.66925,0.7164999999999999,0.8,0.35,0.894,True
44.25,-108.75,0.726,0.9425,0.8,0.035,0.984,True
44.25,-108.25,0.5265,0.5509999999999999,0.0,0.004,1.0,True
44.25,-107.75,0.26975,0.1515,0.0,0.0,0.776,True
44.25,-107.25,0.41725,0.374,0.0,0.008,0.913,True
44.25,-106.75,0.8967499999999999,0.9764999999999999,0.8,0.634,1.0,True
44.25,-106.25,0.76275,0.8265,0.2,0.398,1.0,True
44.25,-105.75,0.6387499999999999,0.7185,1.0,0.118,1.0,True
44.25,-105.25,0.55125,0.516,0.4,0.173,1.0,True
44.25,-104.75,0.43099999999999994,0.362,0.0,0.0,1.0,True
44.25,-104.25,0.636,0.6065,0.2,0.331,1.0,True
44.25,-103.75,0.6152500000000001,0.7304999999999999,0.6000000000000001,0.0,1.0,True
44.25,-103.25,0.5640000000000001,0.634,0.8,0.0,0.988,True
44.25,-102.75,0.325,0.26,0.2,0.0,0.78,True
44.25,-102.25,0.33175,0.2225,0.0,0.0,0.882,True
44.25,-101.75,0.11325,0.1045,0.0,0.012,0.232,True
44.25,-101.25,0.15725,0.0665,0.0,0.0,0.496,True
44.25,-100.75,0.22549999999999998,0.10049999999999999,0.0,0.0,0.701,True
44.25,-100.25,0.17025,0.12,0.0,0.0,0.441,True
44.25,-99.75,0.35724999999999996,0.297,0.2,0.146,0.689,True
44.25,-99.25,0.41825,0.3365,0.0,0.0,1.0,True
44.25,-98.75,0.40175,0.321,0.0,0.02,0.945,True
44.25,-98.25,0.35725,0.21450000000000002,0.0,0.0,1.0,True
44.25,-97.75,0.3335,0.16699999999999998,0.0,0.0,1.0,True
44.25,-97.25,0.29625,0.0925,0.0,0.0,1.0,True
44.25,-96.75,0.32675,0.1535,0.0,0.0,1.0,True
44.25,-96.25,0.2705,0.047,0.0,0.0,0.988,True
44.25,-95.75,0.2825,0.065,0.0,0.0,1.0,True
44.25,-95.25,0.26875,0.0375,0.0,0.0,1.0,True
44.25,-94.75,0.437,0.374,0.0,0.0,1.0,True
44.25,-94.25,0.29925,0.0985,0.0,0.0,1.0,True
44.25,-93.75,0.255,0.01,0.0,0.0,1.0,True
44.25,-93.25,0.253,0.006,0.0,0.0,1.0,True
44.25,-92.75,0.444,0.388,0.0,0.0,1.0,True
44.25,-92.25,0.496,0.492,0.0,0.0,1.0,True
44.25,-91.75,0.60825,0.7164999999999999,0.0,0.0,1.0,True
44.25,-91.25,0.75,1.0,1.0,0.0,1.0,True
44.25,-90.75,0.75,1.0,1.0,0.0,1.0,True
44.25,-90.25,0.75,1.0,1.0,0.0,1.0,True
44.25,-89.75,0.75,1.0,1.0,0.0,1.0,True
44.25,-89.25,0.7637499999999999,1.0,1.0,0.055,1.0,True
44.25,-88.75,0.76675,1.0,1.0,0.067,1.0,True
44.25,-88.25,1.0,1.0,1.0,1.0,1.0,True
44.25,-87.75,0.92425,1.0,1.0,0.697,1.0,True
44.25,-86.25,0.98125,1.0,1.0,0.925,1.0,True
44.25,-85.75,0.98125,0.986,0.8,0.953,1.0,True
44.25,-85.25,0.998,1.0,1.0,0.992,1.0,True
44.25,-84.75,0.9782500000000001,1.0,1.0,0.913,1.0,True
44.25,-84.25,1.0,1.0,1.0,1.0,1.0,True
44.25,-83.75,0.95775,1.0,1.0,0.831,1.0,True
44.25,-75.75,0.99225,1.0,1.0,0.969,1.0,True
44.25,-75.25,1.0,1.0,1.0,1.0,1.0,True
44.25,-74.75,0.97925,1.0,1.0,0.917,1.0,True
44.25,-74.25,1.0,1.0,1.0,1.0,1.0,True
44.25,-73.75,1.0,1.0,1.0,1.0,1.0,True
44.25,-73.25,0.9822500000000001,1.0,1.0,0.929,1.0,True
44.25,-72.75,1.0,1.0,1.0,1.0,1.0,True
44.25,-72.25,1.0,1.0,1.0,1.0,1.0,True
44.25,-71.75,1.0,1.0,1.0,1.0,1.0,True
44.25,-71.25,1.0,1.0,1.0,1.0,1.0,True
44.25,-70.75,1.0,1.0,1.0,1.0,1.0,True
44.25,-70.25,0.998,1.0,1.0,0.992,1.0,True
44.25,-69.75,1.0,1.0,1.0,1.0,1.0,True
44.25,-69.25,1.0,1.0,1.0,1.0,1.0,True
44.25,-68.25,0.996,1.0,1.0,0.984,1.0,True
43.75,-123.75,0.4675,0.43500000000000005,0.0,0.0,1.0,True
43.75,-123.25,0.6132500000000001,0.7265,0.6000000000000001,0.0,1.0,True
43.75,-122.75,0.6505,0.8009999999999999,0.0,0.0,1.0,True
43.75,-122.25,0.6605,0.8365,0.8,0.0,0.969,True
43.75,-121.75,0.60325,0.671,0.8,0.102,0.969,True
43.75,-121.25,0.43675,0.41900000000000004,0.0,0.0,0.909,True
43.75,-120.75,0.49224999999999997,0.4845,0.0,0.0,1.0,True
43.75,-120.25,0.48624999999999996,0.4725,0.0,0.0,1.0,True
43.75,-119.75,0.4685,0.437,0.0,0.0,1.0,True
43.75,-119.25,0.39675,0.2935,0.0,0.0,1.0,True
43.75,-118.75,0.54925,0.5985,0.0,0.0,1.0,True
43.75,-118.25,0.563,0.626,0.6000000000000001,0.0,1.0,True
43.75,-117.75,0.55225,0.6045,1.0,0.0,1.0,True
43.75,-117.25,0.73425,0.9684999999999999,0.8,0.0,1.0,True
43.75,-116.75,0.7282500000000001,0.9565,1.0,0.0,1.0,True
43.75,-116.25,0.48724999999999996,0.4745,0.0,0.0,1.0,True
43.75,-115.75,0.555,0.5925,0.0,0.035,1.0,True
43.75,-115.25,0.551,0.551,0.0,0.102,1.0,True
43.75,-114.75,0.51075,0.5215,0.0,0.0,1.0,True
43.75,-114.25,0.7265,0.764,1.0,0.378,1.0,True
43.75,-113.75,0.7719999999999999,0.8919999999999999,0.8,0.343,0.961,True
43.75,-113.25,0.5750000000000001,0.652,0.8,0.031,0.965,True
43.75,-112.75,0.26375,0.0275,0.0,0.0,1.0,True
43.75,-112.25,0.36025,0.252,0.0,0.0,0.937,True
43.75,-111.75,0.32075,0.181,0.0,0.0,0.921,True
43.75,-111.25,0.44899999999999995,0.3685,0.0,0.059,1.0,True
43.75,-110.75,0.2875,0.079,0.0,0.0,0.992,True
43.75,-110.25,0.42425,0.3485,0.0,0.0,1.0,True
43.75,-109.75,0.57675,0.6515,0.0,0.004,1.0,True
43.75,-109.25,0.5905,0.612,1.0,0.138,1.0,True
43.75,-108.75,0.48825,0.49400000000000005,0.0,0.0,0.965,True
43.75,-108.25,0.32975000000000004,0.1595,0.0,0.0,1.0,True
43.75,-107.75,0.27949999999999997,0.136,0.0,0.0,0.846,True
43.75,-107.25,0.51775,0.38,0.2,0.311,1.0,True
43.75,-106.75,0.79925,0.88,0.8,0.457,0.98,True
43.75,-106.25,0.745,0.99,1.0,0.0,1.0,True
43.75,-105.75,0.96375,0.9784999999999999,0.8,0.898,1.0,True
43.75,-105.25,0.65725,0.7969999999999999,1.0,0.035,1.0,True
43.75,-104.75,0.5335,0.567,0.0,0.0,1.0,True
43.75,-104.25,0.48324999999999996,0.5569999999999999,0.8,0.0,0.819,True
43.75,-103.75,0.761,0.8665,0.2,0.311,1.0,True
43.75,-103.25,0.51475,0.5965,0.0,0.0,0.866,True
43.75,-102.75,0.59075,0.701,0.8,0.0,0.961,True
43.75,-102.25,0.58075,0.687,0.8,0.063,0.886,True
43.75,-101.75,0.3415,0.40349999999999997,0.4,0.035,0.524,True
43.75,-101.25,0.2075,0.177,0.0,0.0,0.476,True
43.75,-100.75,0.2815,0.2145,0.0,0.0,0.697,True
43.75,-100.25,0.41625,0.372,0.0,0.0,0.921,True
43.75,-99.75,0.5710000000000001,0.63,0.0,0.024,1.0,True
43.75,-99.25,0.4645,0.478,0.0,0.071,0.831,True
43.75,-98.75,0.0965,0.061,0.0,0.0,0.264,True
43.75,-98.25,0.23025,0.0,0.0,0.0,0.921,True
