,lat,lon,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover
72,51.75,-80.69117647058823,0.590375,0.876,1.0,0.0,1.0
73,51.75,-80.00980392156862,0.5509166666666667,0.5529999999999999,1.0,0.0,1.0
74,51.75,-79.32843137254902,0.48183333333333334,0.4255,0.0,0.0,1.0
75,51.75,-78.64705882352942,0.3965,0.185,0.0,0.0,1.0
76,51.75,-77.9656862745098,0.4286666666666667,0.183,0.0,0.0,1.0
77,51.75,-77.2843137254902,0.4366666666666667,0.2875,0.0,0.0,1.0
78,51.75,-76.60294117647058,0.5015,0.5529999999999999,0.0,0.0,1.0
79,51.75,-75.92156862745098,0.5159166666666667,0.4095,1.0,0.0,1.0
80,51.75,-75.24019607843137,0.5435833333333333,0.6475,1.0,0.0,1.0
81,51.75,-74.55882352941177,0.5575833333333334,0.632,1.0,0.0,1.0
82,51.75,-73.87745098039215,0.5869583333333334,0.9545,1.0,0.0,1.0
83,51.75,-73.19607843137254,0.6441666666666667,0.986,1.0,0.0,1.0
84,51.75,-72.51470588235294,0.6756666666666667,1.0,1.0,0.0,1.0
85,51.75,-71.83333333333333,0.6538750000000001,0.931,1.0,0.0,1.0
86,51.75,-71.15196078431373,0.6552083333333333,0.8465,1.0,0.0,1.0
87,51.75,-70.47058823529412,0.6784166666666667,0.8009999999999999,1.0,0.0,1.0
88,51.75,-69.7892156862745,0.6980000000000001,0.994,1.0,0.0,1.0
89,51.75,-69.1078431372549,0.6524166666666666,0.9115,1.0,0.0,1.0
90,51.75,-68.42647058823529,0.6880000000000001,0.8665,1.0,0.0,1.0
91,51.75,-67.74509803921569,0.6532916666666667,0.6615,1.0,0.0,1.0
92,51.75,-67.06372549019608,0.7225833333333332,0.988,1.0,0.0,1.0
93,51.75,-66.38235294117646,0.7588750000000001,0.9664999999999999,1.0,0.0,1.0
94,51.75,-65.70098039215686,0.7240833333333333,0.9215,1.0,0.0,1.0
95,51.75,-65.01960784313725,0.7078333333333333,0.9605,1.0,0.0,1.0
96,51.75,-64.33823529411765,0.7162083333333333,0.931,1.0,0.0,1.0
97,51.75,-63.65686274509804,0.7515000000000001,1.0,1.0,0.0,1.0
98,51.75,-62.975490196078425,0.736875,0.9804999999999999,1.0,0.0,1.0
99,51.75,-62.294117647058826,0.7734166666666668,1.0,1.0,0.0,1.0
100,51.75,-61.61274509803921,0.76625,1.0,1.0,0.0,1.0
101,51.75,-60.9313725490196,0.7377083333333333,0.996,1.0,0.0,1.0
102,51.75,-60.25,0.7488333333333334,0.982,1.0,0.0,1.0
103,51.0,-129.75,0.7429583333333335,0.8089999999999999,1.0,0.059,1.0
104,51.0,-129.0686274509804,0.7178333333333334,0.827,1.0,0.142,1.0
105,51.0,-128.38725490196077,0.7803749999999999,0.9510000000000001,1.0,0.122,1.0
106,51.0,-127.70588235294117,0.7817083333333334,0.8029999999999999,1.0,0.039,1.0
107,51.0,-127.02450980392157,0.711125,0.813,1.0,0.02,1.0
108,51.0,-126.34313725490196,0.6934166666666667,0.7969999999999999,1.0,0.0,1.0
109,51.0,-125.66176470588235,0.7865416666666668,0.8915,1.0,0.0,1.0
110,51.0,-124.98039215686275,0.7567083333333332,1.0,1.0,0.067,1.0
111,51.0,-124.29901960784314,0.7990833333333333,0.986,1.0,0.201,1.0
112,51.0,-123.61764705882354,0.7739583333333334,1.0,1.0,0.0,1.0
113,51.0,-122.93627450980392,0.7653333333333334,0.8485,1.0,0.075,1.0
114,51.0,-122.25490196078431,0.7025833333333334,0.8109999999999999,1.0,0.004,1.0
115,51.0,-121.57352941176471,0.6594583333333334,0.856,1.0,0.0,1.0
116,51.0,-120.8921568627451,0.644375,0.7204999999999999,1.0,0.0,1.0
117,51.0,-120.2107843137255,0.7027083333333334,0.9075,1.0,0.0,1.0
118,51.0,-119.52941176470588,0.6352083333333334,0.8035,1.0,0.0,1.0
119,51.0,-118.84803921568627,0.6535416666666666,0.9665,1.0,0.0,1.0
120,51.0,-118.16666666666667,0.710625,0.988,1.0,0.0,1.0
121,51.0,-117.48529411764706,0.6468333333333333,0.986,1.0,0.0,1.0
122,51.0,-116.80392156862744,0.6397916666666666,0.963,1.0,0.0,1.0
123,51.0,-116.12254901960785,0.7083333333333334,0.9844999999999999,1.0,0.0,1.0
124,51.0,-115.44117647058823,0.761375,0.9704999999999999,1.0,0.0,1.0
125,51.0,-114.75980392156863,0.8242083333333333,1.0,1.0,0.008,1.0
126,51.0,-114.07843137254902,0.723375,0.927,1.0,0.0,1.0
127,51.0,-113.39705882352942,0.7674166666666666,0.998,1.0,0.0,1.0
128,51.0,-112.7156862745098,0.7740833333333335,1.0,1.0,0.0,1.0
129,51.0,-112.0343137254902,0.7606666666666667,1.0,1.0,0.0,1.0
130,51.0,-111.35294117647058,0.7324166666666666,0.9684999999999999,1.0,0.0,1.0
131,51.0,-110.67156862745098,0.7805416666666667,0.998,1.0,0.0,1.0
132,51.0,-109.99019607843137,0.7298749999999999,0.9470000000000001,1.0,0.0,1.0
133,51.0,-109.30882352941177,0.7406666666666667,0.947,1.0,0.0,1.0
134,51.0,-108.62745098039215,0.7120833333333333,0.9505,1.0,0.0,1.0
135,51.0,-107.94607843137254,0.7339166666666666,0.998,1.0,0.0,1.0
136,51.0,-107.26470588235294,0.686875,1.0,1.0,0.0,1.0
137,51.0,-106.58333333333333,0.6228750000000001,0.9390000000000001,1.0,0.0,1.0
138,51.0,-105.90196078431373,0.6051666666666667,0.872,1.0,0.0,1.0
139,51.0,-105.22058823529412,0.628625,1.0,1.0,0.0,1.0
140,51.0,-104.5392156862745,0.6118750000000001,1.0,1.0,0.0,1.0
141,51.0,-103.8578431372549,0.6233749999999999,1.0,1.0,0.0,1.0
142,51.0,-103.17647058823529,0.5852499999999999,0.8465,1.0,0.0,1.0
143,51.0,-102.49509803921569,0.5513333333333333,0.5509999999999999,1.0,0.0,1.0
144,51.0,-101.81372549019608,0.48212499999999997,0.242,1.0,0.0,1.0
145,51.0,-101.13235294117646,0.5075416666666667,0.4525,0.0,0.0,1.0
146,51.0,-100.45098039215686,0.5385,0.6515,1.0,0.0,1.0
147,51.0,-99.76960784313725,0.5850000000000001,0.9035,1.0,0.0,1.0
148,51.0,-99.08823529411765,0.6382916666666666,0.8109999999999999,1.0,0.0,1.0
149,51.0,-98.40686274509804,0.7194583333333334,0.852,1.0,0.0,1.0
150,51.0,-97.72549019607843,0.6389166666666667,0.9235,1.0,0.0,1.0
151,51.0,-97.04411764705883,0.6079583333333333,0.691,1.0,0.0,1.0
152,51.0,-96.36274509803921,0.6447083333333333,0.898,1.0,0.0,1.0
153,51.0,-95.68137254901961,0.61325,0.8425,1.0,0.0,1.0
154,51.0,-95.0,0.6982499999999999,1.0,1.0,0.0,1.0
155,51.0,-94.31862745098039,0.6152916666666667,0.7969999999999999,1.0,0.0,1.0
156,51.0,-93.63725490196077,0.5953333333333334,0.815,0.0,0.0,1.0
157,51.0,-92.95588235294117,0.5437916666666668,0.7715000000000001,0.0,0.0,1.0
158,51.0,-92.27450980392157,0.47341666666666665,0.39,0.0,0.0,1.0
159,51.0,-91.59313725490196,0.4845833333333333,0.437,0.0,0.0,1.0
160,51.0,-90.91176470588235,0.4872083333333333,0.4485,0.0,0.0,1.0
161,51.0,-90.23039215686273,0.48604166666666665,0.512,0.0,0.0,1.0
162,51.0,-89.54901960784314,0.4789583333333334,0.3975,0.0,0.0,1.0
163,51.0,-88.86764705882354,0.45462500000000006,0.315,0.0,0.0,1.0
164,51.0,-88.18627450980392,0.41408333333333336,0.12200000000000001,0.0,0.0,1.0
165,51.0,-87.50490196078431,0.4347083333333333,0.3305,0.0,0.0,1.0
166,51.0,-86.8235294117647,0.430625,0.372,0.0,0.0,1.0
167,51.0,-86.1421568627451,0.45516666666666666,0.496,0.0,0.0,1.0
168,51.0,-85.4607843137255,0.4200416666666667,0.14350000000000002,0.0,0.0,1.0
169,51.0,-84.77941176470588,0.39525000000000005,0.16149999999999998,0.0,0.0,1.0
170,51.0,-84.09803921568627,0.5255833333333334,0.547,0.0,0.0,1.0
171,51.0,-83.41666666666666,0.6275416666666667,0.73,1.0,0.0,1.0
172,51.0,-82.73529411764706,0.6375416666666667,0.833,1.0,0.0,1.0
173,51.0,-82.05392156862746,0.7449166666666667,0.8959999999999999,1.0,0.0,1.0
174,51.0,-81.37254901960785,0.6771666666666668,0.947,1.0,0.0,1.0
175,51.0,-80.69117647058823,0.6653333333333333,0.9410000000000001,1.0,0.0,1.0
176,51.0,-80.00980392156862,0.6689166666666667,0.996,1.0,0.0,1.0
177,51.0,-79.32843137254902,0.5648333333333334,0.728,0.0,0.0,1.0
178,51.0,-78.64705882352942,0.5260416666666666,0.551,1.0,0.0,1.0
179,51.0,-77.9656862745098,0.6068333333333332,0.8445,1.0,0.0,1.0
180,51.0,-77.2843137254902,0.5473333333333333,0.6025,1.0,0.0,1.0
181,51.0,-76.60294117647058,0.5684166666666667,0.8075,0.0,0.0,1.0
182,51.0,-75.92156862745098,0.6115833333333334,0.687,1.0,0.0,1.0
183,51.0,-75.24019607843137,0.609875,0.8069999999999999,1.0,0.0,1.0
184,51.0,-74.55882352941177,0.574875,0.7344999999999999,1.0,0.0,1.0
185,51.0,-73.87745098039215,0.612375,0.7815,1.0,0.0,1.0
186,51.0,-73.19607843137254,0.6319166666666667,0.7305,1.0,0.0,1.0
187,51.0,-72.51470588235294,0.6536666666666666,0.986,1.0,0.0,1.0
188,51.0,-71.83333333333333,0.646,0.9764999999999999,1.0,0.0,1.0
189,51.0,-71.15196078431373,0.6957916666666666,0.878,1.0,0.0,1.0
190,51.0,-70.47058823529412,0.6669583333333332,0.9075,1.0,0.0,1.0
191,51.0,-69.7892156862745,0.754125,1.0,1.0,0.0,1.0
192,51.0,-69.1078431372549,0.6812499999999999,0.9135,1.0,0.0,1.0
193,51.0,-68.42647058823529,0.775,0.998,1.0,0.0,1.0
194,51.0,-67.74509803921569,0.7702499999999999,0.9824999999999999,1.0,0.0,1.0
195,51.0,-67.06372549019608,0.79825,0.998,1.0,0.0,1.0
196,51.0,-66.38235294117646,0.7818333333333335,1.0,1.0,0.0,1.0
197,51.0,-65.70098039215686,0.66975,0.866,1.0,0.0,1.0
198,51.0,-65.01960784313725,0.7071666666666667,0.9445,1.0,0.0,1.0
199,51.0,-64.33823529411765,0.70775,0.99,1.0,0.0,1.0
200,51.0,-63.65686274509804,0.6869999999999999,0.9724999999999999,1.0,0.0,1.0
201,51.0,-62.975490196078425,0.634375,0.76,1.0,0.0,1.0
202,51.0,-62.294117647058826,0.6447083333333333,0.872,1.0,0.0,1.0
203,51.0,-61.61274509803921,0.6860416666666667,0.937,1.0,0.0,1.0
204,51.0,-60.9313725490196,0.6671666666666667,0.8425,1.0,0.0,1.0
205,51.0,-60.25,0.7020416666666667,0.9215,1.0,0.0,1.0
206,50.25,-129.75,0.7745833333333333,0.974,1.0,0.122,1.0
207,50.25,-129.0686274509804,0.7063750000000001,0.813,1.0,0.0,1.0
208,50.25,-128.38725490196077,0.7143333333333333,0.8725,1.0,0.0,1.0
209,50.25,-127.70588235294117,0.7314583333333333,0.748,1.0,0.008,1.0
210,50.25,-127.02450980392157,0.7605000000000001,0.9510000000000001,1.0,0.0,1.0
211,50.25,-126.34313725490196,0.7523333333333334,0.843,1.0,0.173,1.0
212,50.25,-125.66176470588235,0.7160416666666668,0.988,1.0,0.024,1.0
213,50.25,-124.98039215686275,0.6982500000000001,0.935,1.0,0.0,1.0
214,50.25,-124.29901960784314,0.6429166666666667,0.933,1.0,0.0,1.0
215,50.25,-123.61764705882354,0.7204999999999999,0.8445,1.0,0.0,1.0
216,50.25,-122.93627450980392,0.7470416666666666,0.886,1.0,0.0,1.0
217,50.25,-122.25490196078431,0.6727500000000001,0.874,1.0,0.0,1.0
218,50.25,-121.57352941176471,0.6524166666666668,0.8029999999999999,1.0,0.0,1.0
219,50.25,-120.8921568627451,0.6975416666666666,0.9015,1.0,0.024,1.0
220,50.25,-120.2107843137255,0.6685,0.874,1.0,0.0,1.0
221,50.25,-119.52941176470588,0.6485416666666667,0.7005,1.0,0.0,1.0
222,50.25,-118.84803921568627,0.6586249999999999,0.762,1.0,0.0,1.0
223,50.25,-118.16666666666667,0.6075,0.7225,1.0,0.0,1.0
224,50.25,-117.48529411764706,0.6104583333333333,0.7225,1.0,0.0,1.0
225,50.25,-116.80392156862744,0.6386666666666666,0.7424999999999999,1.0,0.0,1.0
226,50.25,-116.12254901960785,0.654375,0.8899999999999999,1.0,0.0,1.0
227,50.25,-115.44117647058823,0.65225,0.754,1.0,0.0,1.0
228,50.25,-114.75980392156863,0.686,0.9095,1.0,0.0,1.0
229,50.25,-114.07843137254902,0.6754166666666667,0.8895,1.0,0.0,1.0
230,50.25,-113.39705882352942,0.73025,0.99,1.0,0.0,1.0
231,50.25,-112.7156862745098,0.7520833333333333,0.99,1.0,0.0,1.0
232,50.25,-112.0343137254902,0.7296666666666667,1.0,1.0,0.0,1.0
233,50.25,-111.35294117647058,0.7430833333333333,0.998,1.0,0.0,1.0
234,50.25,-110.67156862745098,0.7435416666666667,0.998,1.0,0.0,1.0
235,50.25,-109.99019607843137,0.6544166666666666,0.957,1.0,0.0,1.0
236,50.25,-109.30882352941177,0.7085416666666667,0.961,1.0,0.0,1.0
237,50.25,-108.62745098039215,0.7172083333333333,0.998,1.0,0.0,1.0
238,50.25,-107.94607843137254,0.7127916666666666,0.9095,1.0,0.0,1.0
239,50.25,-107.26470588235294,0.6551666666666667,0.929,1.0,0.0,1.0
240,50.25,-106.58333333333333,0.648,0.9215,1.0,0.0,1.0
241,50.25,-105.90196078431373,0.6365,0.994,1.0,0.0,1.0
242,50.25,-105.22058823529412,0.6359583333333333,1.0,1.0,0.0,1.0
243,50.25,-104.5392156862745,0.6179583333333333,1.0,1.0,0.0,1.0
244,50.25,-103.8578431372549,0.6285,1.0,1.0,0.0,1.0
245,50.25,-103.17647058823529,0.6345,0.935,1.0,0.0,1.0
246,50.25,-102.49509803921569,0.6262916666666666,0.99,1.0,0.0,1.0
247,50.25,-101.81372549019608,0.5619583333333334,0.6080000000000001,1.0,0.0,1.0
248,50.25,-101.13235294117646,0.60825,0.8465,1.0,0.0,1.0
249,50.25,-100.45098039215686,0.6346666666666666,0.929,1.0,0.0,1.0
250,50.25,-99.76960784313725,0.6884583333333333,0.996,1.0,0.0,1.0
251,50.25,-99.08823529411765,0.69125,0.98,1.0,0.0,1.0
252,50.25,-98.40686274509804,0.7296666666666667,0.982,1.0,0.0,1.0
253,50.25,-97.72549019607843,0.6700833333333334,0.8935,1.0,0.0,1.0
254,50.25,-97.04411764705883,0.6847500000000001,0.9490000000000001,1.0,0.0,1.0
255,50.25,-96.36274509803921,0.6402083333333334,0.8955,1.0,0.0,1.0
256,50.25,-95.68137254901961,0.5673333333333334,0.7105,1.0,0.0,1.0
257,50.25,-95.0,0.553,0.624,1.0,0.0,1.0
258,50.25,-94.31862745098039,0.6066666666666666,0.77,1.0,0.0,1.0
259,50.25,-93.63725490196077,0.5436249999999999,0.6515,1.0,0.0,1.0
260,50.25,-92.95588235294117,0.579375,0.6930000000000001,0.0,0.0,1.0
261,50.25,-92.27450980392157,0.5289166666666666,0.6045,0.0,0.0,1.0
262,50.25,-91.59313725490196,0.5595833333333333,0.7085,0.0,0.0,1.0
263,50.25,-90.91176470588235,0.49691666666666673,0.47450000000000003,0.0,0.0,1.0
264,50.25,-90.23039215686273,0.459,0.4625,0.0,0.0,1.0
265,50.25,-89.54901960784314,0.47866666666666663,0.35450000000000004,0.0,0.0,1.0
266,50.25,-88.86764705882354,0.3882916666666667,0.0945,0.0,0.0,1.0
267,50.25,-88.18627450980392,0.35874999999999996,0.0415,0.0,0.0,1.0
268,50.25,-87.50490196078431,0.39037499999999997,0.2125,0.0,0.0,1.0
269,50.25,-86.8235294117647,0.37283333333333335,0.043,0.0,0.0,1.0
270,50.25,-86.1421568627451,0.31279166666666663,0.008,0.0,0.0,1.0
271,50.25,-85.4607843137255,0.3869583333333333,0.201,0.0,0.0,1.0
272,50.25,-84.77941176470588,0.4047083333333334,0.0,0.0,0.0,1.0
273,50.25,-84.09803921568627,0.5100416666666666,0.4845,0.0,0.0,1.0
274,50.25,-83.41666666666666,0.5716666666666667,0.7224999999999999,1.0,0.0,1.0
275,50.25,-82.73529411764706,0.5730416666666667,0.636,1.0,0.0,1.0
276,50.25,-82.05392156862746,0.5975833333333334,0.671,1.0,0.0,1.0
277,50.25,-81.37254901960785,0.5804166666666667,0.63,1.0,0.0,1.0
278,50.25,-80.69117647058823,0.535125,0.5845,0.0,0.0,1.0
279,50.25,-80.00980392156862,0.6205416666666667,0.7875,1.0,0.0,1.0
280,50.25,-79.32843137254902,0.60075,0.9095,1.0,0.0,1.0
281,50.25,-78.64705882352942,0.5282083333333333,0.486,1.0,0.0,1.0
282,50.25,-77.9656862745098,0.5565833333333333,0.7085,1.0,0.0,1.0
283,50.25,-77.2843137254902,0.5637916666666667,0.6275,1.0,0.0,1.0
284,50.25,-76.60294117647058,0.622875,0.9804999999999999,1.0,0.0,1.0
285,50.25,-75.92156862745098,0.635375,0.9844999999999999,1.0,0.0,1.0
286,50.25,-75.24019607843137,0.6073333333333334,1.0,1.0,0.0,1.0
287,50.25,-74.55882352941177,0.5785833333333333,0.746,1.0,0.0,1.0
288,50.25,-73.87745098039215,0.5124583333333333,0.5409999999999999,1.0,0.0,1.0
289,50.25,-73.19607843137254,0.5595833333333333,0.8325,1.0,0.0,1.0
290,50.25,-72.51470588235294,0.6085833333333334,0.9035,1.0,0.0,1.0
291,50.25,-71.83333333333333,0.6641666666666667,0.9764999999999999,1.0,0.0,1.0
292,50.25,-71.15196078431373,0.6535,0.8385,1.0,0.0,1.0
293,50.25,-70.47058823529412,0.6659583333333333,0.923,1.0,0.0,1.0
294,50.25,-69.7892156862745,0.746125,0.9804999999999999,1.0,0.0,1.0
295,50.25,-69.1078431372549,0.6583333333333333,1.0,1.0,0.0,1.0
296,50.25,-68.42647058823529,0.66425,1.0,1.0,0.0,1.0
297,50.25,-67.74509803921569,0.759875,0.9565,1.0,0.0,1.0
298,50.25,-67.06372549019608,0.6960000000000001,1.0,1.0,0.0,1.0
299,50.25,-66.38235294117646,0.6389166666666667,0.8305,1.0,0.0,1.0
300,50.25,-65.70098039215686,0.5937083333333333,0.701,1.0,0.0,1.0
301,50.25,-65.01960784313725,0.5808749999999999,0.6555,1.0,0.0,1.0
302,50.25,-64.33823529411765,0.6190416666666666,0.7895,1.0,0.0,1.0
303,50.25,-63.65686274509804,0.6292083333333333,0.8049999999999999,1.0,0.0,1.0
304,50.25,-62.975490196078425,0.6038749999999999,0.8645,1.0,0.0,1.0
305,50.25,-62.294117647058826,0.63725,0.8660000000000001,1.0,0.0,1.0
306,50.25,-61.61274509803921,0.690875,0.984,1.0,0.0,1.0
307,50.25,-60.9313725490196,0.7671666666666667,0.988,1.0,0.0,1.0
308,50.25,-60.25,0.7516250000000001,1.0,1.0,0.0,1.0
309,49.5,-129.75,0.7839999999999999,0.951,1.0,0.031,1.0
310,49.5,-129.0686274509804,0.7637916666666666,0.9095,1.0,0.012,1.0
311,49.5,-128.38725490196077,0.802375,0.86,1.0,0.047,1.0
312,49.5,-127.70588235294117,0.8537083333333335,0.9744999999999999,1.0,0.315,1.0
313,49.5,-127.02450980392157,0.8352916666666667,1.0,1.0,0.028,1.0
314,49.5,-126.34313725490196,0.7507916666666666,0.874,1.0,0.0,1.0
315,49.5,-125.66176470588235,0.6747916666666667,0.7715000000000001,1.0,0.0,1.0
316,49.5,-124.98039215686275,0.7232916666666668,0.839,1.0,0.004,1.0
317,49.5,-124.29901960784314,0.658125,0.707,1.0,0.0,1.0
318,49.5,-123.61764705882354,0.702125,0.872,1.0,0.0,1.0
319,49.5,-122.93627450980392,0.5990416666666666,0.6555,1.0,0.0,1.0
320,49.5,-122.25490196078431,0.6124166666666667,0.7105,1.0,0.004,1.0
321,49.5,-121.57352941176471,0.7119999999999999,0.986,1.0,0.008,1.0
322,49.5,-120.8921568627451,0.6446666666666666,0.8365,1.0,0.0,1.0
323,49.5,-120.2107843137255,0.6511666666666667,0.774,1.0,0.0,1.0
324,49.5,-119.52941176470588,0.5345416666666667,0.502,1.0,0.0,1.0
325,49.5,-118.84803921568627,0.657125,0.815,1.0,0.0,1.0
326,49.5,-118.16666666666667,0.7251666666666666,1.0,1.0,0.0,1.0
327,49.5,-117.48529411764706,0.648125,0.831,1.0,0.0,1.0
328,49.5,-116.80392156862744,0.6553333333333333,0.9095,1.0,0.0,1.0
329,49.5,-116.12254901960785,0.6641666666666667,0.8089999999999999,1.0,0.0,1.0
330,49.5,-115.44117647058823,0.6714166666666667,0.7185,1.0,0.0,1.0
331,49.5,-114.75980392156863,0.7243749999999999,0.866,1.0,0.0,1.0
332,49.5,-114.07843137254902,0.7382916666666667,0.935,1.0,0.0,1.0
333,49.5,-113.39705882352942,0.7012499999999999,0.9465,1.0,0.0,1.0
334,49.5,-112.7156862745098,0.6753333333333332,0.9804999999999999,1.0,0.0,1.0
335,49.5,-112.0343137254902,0.7557499999999999,1.0,1.0,0.055,1.0
336,49.5,-111.35294117647058,0.7660833333333334,1.0,1.0,0.0,1.0
337,49.5,-110.67156862745098,0.8070833333333334,0.99,1.0,0.0,1.0
338,49.5,-109.99019607843137,0.7181666666666667,0.876,1.0,0.0,1.0
339,49.5,-109.30882352941177,0.6545416666666667,0.8465,1.0,0.0,1.0
340,49.5,-108.62745098039215,0.6679583333333333,0.878,1.0,0.0,1.0
341,49.5,-107.94607843137254,0.7296666666666667,0.9015,0.9,0.0,1.0
342,49.5,-107.26470588235294,0.6345000000000001,0.8325,0.0,0.0,1.0
343,49.5,-106.58333333333333,0.59925,0.872,0.0,0.0,1.0
