latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover,inside_us
48.25,-95.25,0.8572500000000001,0.9490000000000001,1.0,0.531,1.0,True
48.25,-94.75,0.88575,1.0,1.0,0.543,1.0,True
48.25,-94.25,0.94675,1.0,1.0,0.787,1.0,True
48.25,-93.75,1.0,1.0,1.0,1.0,1.0,True
48.25,-93.25,1.0,1.0,1.0,1.0,1.0,True
48.25,-92.75,0.95275,1.0,1.0,0.811,1.0,True
48.25,-92.25,0.998,1.0,1.0,0.992,1.0,True
47.75,-124.25,0.38275000000000003,0.21850000000000003,0.0,0.094,1.0,True
47.75,-123.75,0.58975,0.581,0.0,0.197,1.0,True
47.75,-123.25,0.6032500000000001,0.5589999999999999,0.2,0.295,1.0,True
47.75,-122.25,0.38375000000000004,0.28150000000000003,0.0,0.0,0.972,True
47.75,-121.75,0.637,0.76,1.0,0.028,1.0,True
47.75,-121.25,0.6507499999999999,0.6675,0.2,0.268,1.0,True
47.75,-120.75,0.72225,0.8915,0.0,0.106,1.0,True
47.75,-120.25,0.44675,0.39349999999999996,0.0,0.0,1.0,True
47.75,-119.75,0.375,0.252,0.0,0.0,0.996,True
47.75,-119.25,0.38875,0.27749999999999997,0.2,0.0,1.0,True
47.75,-118.75,0.43899999999999995,0.378,0.0,0.0,1.0,True
47.75,-118.25,0.57975,0.6595,0.0,0.0,1.0,True
47.75,-117.75,0.493,0.5429999999999999,0.0,0.0,0.886,True
47.75,-117.25,0.53425,0.5685,0.0,0.0,1.0,True
47.75,-116.75,0.625,0.7010000000000001,1.0,0.098,1.0,True
47.75,-116.25,0.879,0.888,0.6000000000000001,0.74,1.0,True
47.75,-115.75,0.77875,0.9215,1.0,0.272,1.0,True
47.75,-115.25,0.95375,1.0,1.0,0.815,1.0,True
47.75,-114.75,0.9524999999999999,0.9505,0.8,0.909,1.0,True
47.75,-114.25,0.7235,0.7224999999999999,0.4,0.449,1.0,True
47.75,-113.75,0.9782500000000001,1.0,1.0,0.913,1.0,True
47.75,-113.25,0.994,1.0,1.0,0.976,1.0,True
47.75,-112.75,0.9704999999999999,0.9824999999999999,0.8,0.917,1.0,True
47.75,-112.25,0.9359999999999999,0.9545,0.8,0.835,1.0,True
47.75,-111.75,0.92125,0.9565,0.8,0.78,0.992,True
47.75,-111.25,0.91625,0.923,0.8,0.819,1.0,True
47.75,-110.75,0.87,0.9410000000000001,1.0,0.598,1.0,True
47.75,-110.25,0.7244999999999999,0.815,1.0,0.268,1.0,True
47.75,-109.75,0.7215,0.9035,1.0,0.079,1.0,True
47.75,-109.25,0.7795,0.8445,1.0,0.429,1.0,True
47.75,-108.75,0.66425,0.813,1.0,0.031,1.0,True
47.75,-108.25,0.811,0.8995,1.0,0.445,1.0,True
47.75,-107.75,0.8945000000000001,0.9605,1.0,0.657,1.0,True
47.75,-107.25,0.8475,0.874,0.8,0.642,1.0,True
47.75,-106.75,0.45175,0.362,0.0,0.083,1.0,True
47.75,-106.25,0.71475,0.7995,0.2,0.26,1.0,True
47.75,-105.75,0.62975,0.7595000000000001,0.0,0.0,1.0,True
47.75,-105.25,0.60225,0.6355,0.0,0.138,1.0,True
47.75,-104.75,0.5609999999999999,0.622,0.0,0.0,1.0,True
47.75,-104.25,0.5345,0.569,0.0,0.0,1.0,True
47.75,-103.75,0.4595,0.419,0.0,0.0,1.0,True
47.75,-103.25,0.36125,0.2225,0.0,0.0,1.0,True
47.75,-102.75,0.317,0.134,0.0,0.0,1.0,True
47.75,-102.25,0.431,0.356,0.0,0.012,1.0,True
